cash_amount,currency,declaration_date,dividend_type,ex_dividend_date,frequency,id,pay_date,record_date,ticker
0.05,USD,,CD,2010-10-04,4,Ee7b9122333458fef982afadf780ceee6e60f96bbcee7f61da62fd4e196d4d1c0,2010-10-31,2010-10-06,JPM
0.05,USD,,CD,2010-07-01,4,Ea45be43fb9b611e00d34424bf3681bdb3e26cbaa470fd71db39d10a8b90796b0,2010-07-31,2010-07-06,JPM
0.05,USD,,CD,2010-04-01,4,Ede1d28f1509c78eae42ef1fee77ef40315d6a93e2b6ba3b6c4a885b92f2815dc,2010-04-30,2010-04-06,JPM
0.05,USD,,CD,2010-01-04,4,Ee0c1c85bcdf8c7b824819440b0401862b19b3c62838e80f54f04753fa3ede931,2010-01-31,2010-01-06,JPM
0.05,USD,,CD,2009-10-02,4,Eccfb421e8dfc98780e711fb96c11e5f4c64db89649c5f46f8609e20340a82563,2009-10-31,2009-10-06,JPM
0.05,USD,,CD,2009-07-01,4,E9a09a0a3d8e456c0ddaf4dc66160ce921eefa1b607be338a2719348296c9dbac,2009-07-31,2009-07-06,JPM
0.05,USD,,CD,2009-04-02,4,Eb9e133ec577a23248007c76a469a08e310bb1beb4e1cea58c70cd043503ae111,2009-04-30,2009-04-06,JPM
0.38,USD,,CD,2009-01-02,4,Edfbb0dd894565a719b0ec446b607995445f0fb272d8ecbcc3f6cb70809545ad5,2009-01-31,2009-01-06,JPM
0.38,USD,,CD,2008-10-02,4,E0f03c6ac71c2469502cefb6312a482124895ae5b74f3e06ed6d605f90888dfad,2008-10-31,2008-10-06,JPM
0.38,USD,,CD,2008-07-01,4,Ee58d6da748db506d11ec80669391c974c2d0ff2cdfb715c2122e8b639115195e,2008-07-31,2008-07-03,JPM
0.38,USD,,CD,2008-04-02,4,Edb3538973931719a21b8ad7c229eb3e93c17e502f485ab96bb978a41ee58f959,2008-04-30,2008-04-04,JPM
0.38,USD,,CD,2008-01-02,4,Efe6bbc51020bc6f13323d6cf21911f0b2664539b918436772917e2435f380856,2008-01-31,2008-01-04,JPM
0.38,USD,,CD,2007-10-03,4,Eb0e605e18bdc25069f16f5b0ba0be5b48d4ec79cf96322133719555f6996fc4e,2007-10-31,2007-10-05,JPM
0.38,USD,,CD,2007-07-03,4,E9c22427e275dfb5393e77e1283ed6bc07a72ec2084e0ceb5c790d8eacc713b01,2007-07-31,2007-07-06,JPM
0.34,USD,,CD,2007-04-03,4,E707204b4ae0ae14815ac9c76d10f8093f346a90f63693bb1d758ec946bffa3d4,2007-04-30,2007-04-05,JPM
0.34,USD,,CD,2007-01-03,4,E5840b5dffc499c9de88ce721451f6ac2ea8b3b53b363824fa564630653ec3a5c,2007-01-31,2007-01-05,JPM
0.34,USD,,CD,2006-10-04,4,E50ff62845c090fc6def223a1893fe0ff92704e106ad75140a2945c6acd7d7b80,2006-10-31,2006-10-06,JPM
0.34,USD,,CD,2006-07-03,4,Ec0dbebbb91941f8d574d6a5dbfa6df79e58d2af35bbdb56773725e241f994185,2006-07-31,2006-07-06,JPM
0.34,USD,,CD,2006-04-04,4,E4f51c7ed7a6e60d8ba98222268f24ec9abfa8572962c470a605aba370ef1356d,2006-04-30,2006-04-06,JPM
0.34,USD,,CD,2006-01-04,4,E58dccc4a7243e89cacfb59cd04901ac09e4d388127153c1e6d4ff82320842fe4,2006-01-31,2006-01-06,JPM
0.34,USD,,CD,2005-10-04,4,Ecae8bf90a9f8045586b34e78bf4f91e16ec413681db7a6ea09c8d9b3d8821710,2005-10-31,2005-10-06,JPM
0.34,USD,,CD,2005-07-01,4,E6e2b0337b9fc569e3d6fb57de43853ea15a2f53ab2e8e059029c002909420117,2005-07-31,2005-07-06,JPM
0.34,USD,,CD,2005-04-04,0,Eeb4f74d9489991af24a0ae85e94bb0bec8f3014e4683813ebbe8230b5e6337ca,2005-04-30,2005-04-06,JPM
0.34,USD,,CD,2005-01-04,0,Eee6722ad2873b4a4182e5719723a3ffac6692ddfabb3aa0090317edb5ffeb2d6,2005-01-31,2005-01-06,JPM
0.34,USD,,CD,2004-10-04,0,E6b43ebc9a55115adc0c6a31a7b78e84a0e81140a54d3efe2cff4b79088c6e281,2004-10-31,2004-10-06,JPM
0.34,USD,,CD,2004-07-01,0,Ef179ce6e7f8d3b94eab4c0b59d6daf8c5b1a0f54f4bb174b8ec429bd79d79e4f,2004-07-31,2004-07-06,JPM
0.34,USD,,CD,2004-04-02,0,Ea794a7701df0a73f05ada6814ba8227eb6381a93b42516183de1d240662059c6,2004-04-30,2004-04-06,JPM
0.34,USD,,CD,2004-01-02,0,E951cfb2e56ae0ee6e3db288743c2736750a75889d100e02288cad6dae29c5b95,2004-01-31,2004-01-06,JPM
